ecoregion,year,quarter,vessel_length,fishing_tech,gear_type,mesh_size_range,target_assemblage,metier,icesname,species,totwghtlandg
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,63G1,RED,0.622
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,63G1,HAD,1.6135
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,63G1,HAL,0.013
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,63G1,HAD,1.328
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,63G1,LIN,0.1555
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,63G1,HAL,0.0255
Barents Sea,2013,1,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,63G1,COD,10.109
Barents Sea,2013,1,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,63G1,RED,0.043
Barents Sea,2013,1,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,63G1,PLA,0.0155
Barents Sea,2013,1,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,63G1,POK,0.5155
Barents Sea,2013,1,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,63G1,HAD,0.9625
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,64G1,RED,0.1565
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,64G1,LIN,0.0275
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,64G1,HAL,0.0085
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,64G1,HAD,1.0925
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,64G1,HAL,0.0145
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,64G1,LIN,0.115
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,64G1,POK,3.5285
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,64G1,COD,22.636
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,64G1,POK,1.24
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,64G1,RED,0.299
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,64G1,HAD,0.9635
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,64G1,COD,6.96
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,65G1,HAD,0.3725
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,65G1,COD,10.245
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,65G1,LIN,0.0275
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,65G1,RED,0.104
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,65G1,POK,0.5605
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,65G1,COD,0.029
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,65G1,POK,0.0865
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,65G2,POK,0.32
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,65G2,LIN,0.0025
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,65G2,RED,0.052
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,65G2,COD,11.022
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,65G2,HAD,0.819
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,66G3,COD,7.704
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,66G3,POK,0.1215
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,66G3,LIN,0.0565
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,66G3,CAT,0.0425
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,66G3,HAD,5.92
Barents Sea,2013,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,76G4,HER,136.002
Barents Sea,2013,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,76G4,WHB,4.907
Barents Sea,2013,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,76G4,HER,135.7215
Barents Sea,2013,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,76G4,WHB,4.7485
Barents Sea,2013,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,77G4,WHB,0.8915
Barents Sea,2013,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,77G4,HER,141.27
Barents Sea,2013,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,79G4,HER,693.5035
Barents Sea,2013,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,77G5,HER,305.5265
Barents Sea,2013,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,77G5,WHB,8.327
Barents Sea,2013,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,77G5,HER,25.5055
Barents Sea,2013,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,77G5,WHB,0.7765
Barents Sea,2013,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,78G5,HER,11.972
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,79G5,CAT,0.1085
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,79G5,RED,0.172
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,79G5,COD,94.85
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,79G5,PLA,0.0435
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,79G5,HAD,3.708
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G5,COD,3.51
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G5,GHL,0.0115
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G5,CAT,0.0135
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G5,PLA,0.0105
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G5,HAD,0.031
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,68G6,RED,0.0475
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,68G6,POK,1.4405
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,68G6,HAD,0.063
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,68G6,COD,0.29
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G6,GHL,0.245
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G6,HAD,4.681
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G6,RED,0.1305
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G6,COD,15.0785
Barents Sea,2013,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,76G6,HER,201.6095
Barents Sea,2013,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,76G6,HER,159.1975
Barents Sea,2013,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,76G6,WHB,0.1665
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,77G6,RED,0.967
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,77G6,COD,11.8785
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,77G6,HAD,1.526
Barents Sea,2013,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,77G6,WHB,5.7005
Barents Sea,2013,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,77G6,HER,364.429
Barents Sea,2013,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,77G6,HER,114.3855
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,79G6,COD,90.838
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,79G6,HAD,2.172
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,79G6,RED,0.0115
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,79G6,CAT,0.0545
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,79G6,PLA,0.0915
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G6,HAD,0.8225
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G6,CAT,0.0075
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G6,COD,1.726
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G6,DAB,0.0045
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G6,GHL,0.1945
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G6,COD,5.05
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G6,HAD,1.0065
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G6,CAT,0.377
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G6,HAD,5.91
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G6,COD,140.566
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G6,RED,0.03
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G6,PLA,0.463
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G6,GHL,0.106
Barents Sea,2013,1,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,69G7,COD,8.3065
Barents Sea,2013,1,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,69G7,RED,0.043
Barents Sea,2013,1,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,69G7,HAD,3.1945
Barents Sea,2013,1,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,69G7,POK,0.0355
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,69G7,HAD,0.9845
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,69G7,POK,0.195
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,69G7,COD,12.7805
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,69G7,GHL,0.138
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,70G7,HAD,0.023
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,70G7,POK,0.007
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,70G7,COD,2.0305
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G7,COD,0.0865
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G7,HAD,0.313
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G7,CAT,0.018
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G7,HAD,1.5175
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G7,COD,15.5845
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G7,PLA,0.103
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G7,RED,0.1545
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G7,COD,22.9745
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G7,CAT,0.1155
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G7,RED,0.269
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G7,HAD,6.876
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G7,HAL,0.008
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G7,POK,0.028
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G7,GHL,0.809
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,79G7,COD,13.6215
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,79G7,HAD,2.2735
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G7,COD,25.5095
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G7,GHL,0.036
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G7,HAD,1.41
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G7,COD,108.224
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G7,HAD,15.1535
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G7,HAD,5.7125
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G7,PLA,0.5515
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G7,COD,248.162
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G7,CAT,0.1135
Barents Sea,2013,3,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G7,PLA,0.1685
Barents Sea,2013,3,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G7,HAD,1.169
Barents Sea,2013,3,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G7,COD,56.9195
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G7,CAT,0.1335
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G7,HAD,0.0395
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G7,COD,2.2255
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G7,RED,0.0055
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,81G7,GHL,0.011
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,81G7,COD,80.982
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,81G7,HAD,1.1015
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,81G7,PLA,0.4885
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,69G8,COD,0.748
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,69G8,HAD,0.074
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,70G8,HAD,0.1095
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,70G8,COD,0.267
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G8,COD,10.405
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G8,PLA,0.086
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G8,HAD,0.034
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G8,HAD,2.065
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G8,PLA,0.003
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G8,COD,8.692
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G8,CAT,0.017
Barents Sea,2013,3,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G8,HAD,1.873
Barents Sea,2013,3,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G8,PLA,0.0155
Barents Sea,2013,3,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G8,CAT,0.176
Barents Sea,2013,3,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G8,COD,2.283
Barents Sea,2013,3,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G8,RED,0.0215
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G8,CAT,0.084
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G8,POK,0.028
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G8,HAL,0.0025
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G8,GHL,0.2835
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G8,RED,0.178
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G8,COD,11.475
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G8,HAD,3.712
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G8,HAD,12.6635
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,80G8,COD,104.503
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G8,PLA,0.0805
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G8,HAD,1.9725
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G8,COD,47.174
Barents Sea,2013,3,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G8,HAD,0.9785
Barents Sea,2013,3,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G8,PLA,0.0115
Barents Sea,2013,3,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,80G8,COD,27.9865
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,81G8,HAD,0.205
Barents Sea,2013,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,81G8,COD,7.387
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,81G8,PLA,0.32
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,81G8,COD,124.67
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,81G8,HAD,2.231
Barents Sea,2013,2,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,81G8,CAT,0.0275
Barents Sea,2013,3,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,81G8,PLA,0.121
Barents Sea,2013,3,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,81G8,COD,23.706
Barents Sea,2013,3,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,81G8,HAD,0.852
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,81G8,COD,57.091
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,81G8,GHL,0.176
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,81G8,HAD,0.177
Barents Sea,2013,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,81G8,CAT,0.101
Barents Sea,2013,4,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,82G8,PLA,0.0105
Barents Sea,2013,4,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,82G8,COD,7.5695
Barents Sea,2013,4,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,82G8,CAT,0.048
Barents Sea,2013,4,VL40XX,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,82G8,HAD,4.9
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,70G9,HAD,0.6455
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,70G9,HAL,0.01
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,70G9,LIN,0.2565
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,70G9,POK,6.6655
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,70G9,COD,30.202
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,70G9,RED,0.324
Barents Sea,2013,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,70G9,DAB,0.0015
Barents Sea,2013,2,VL1824,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G9,HAD,0.7075
Barents Sea,2013,2,VL1824,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G9,CAT,0.1255
Barents Sea,2013,2,VL1824,DTS,OTB,NK,DEF,OTB_DEF_>=120_0_0,76G9,COD,4.455
Barents Sea,2013,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G9,CAT,0.1715
Barents Sea,2013,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G9,RED,2.2615
Barents Sea,2013,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,76G9,HAD,1.673
