ecoregion,year,quarter,vessel_length,fishing_tech,gear_type,mesh_size_range,target_assemblage,metier,icesname,species,totwghtlandg
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50D9,HAL,0.065
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50D9,LEM,0.04
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50D9,LIN,1.245
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50D9,POK,3.015
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50D9,SQC,3.555
Faroes,2014,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59E7,HER,407.5095
Faroes,2014,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59E7,MAC,0.241
Faroes,2014,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59E7,WHB,4.6915
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DWS,OTB_DWS_>=130_0_0,52E5,ANF,0.035
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DWS,OTB_DWS_>=130_0_0,52E5,LIN,0.015
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DWS,OTB_DWS_>=130_0_0,52E5,RED,0.23
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_100-129_0_0_FDF,52E5,COD,0.02
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_100-129_0_0_FDF,52E5,LIN,0.045
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_100-129_0_0_FDF,52E5,POK,0.19
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_100-129_0_0_FDF,52E5,SQC,0.0012
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E5,ANF,0.155
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E5,COD,0.14
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E5,HAD,0.025
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E5,LIN,0.23
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E5,POK,0.48
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E4,COD,2.995
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E4,HAD,7.13
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E4,HAL,0.04
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E4,LIN,0.285
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E4,POK,0.305
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DWS,OTB_DWS_>=130_0_0,51E4,LIN,0.00145
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E4,ANF,0.19
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E4,COD,3.92
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E4,HAD,6.84
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E4,LIN,1.485
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E4,POK,12.945
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,51E4,COD,5.59
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,51E4,HAD,0.7
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,51E4,HAL,0.04
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,51E4,LIN,0.055
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,51E4,POK,1.13
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,51E4,RED,0.015
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,52E4,ANF,0.13
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,52E4,COD,0.1
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,52E4,HAD,0.075
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,52E4,LIN,0.055
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,52E4,POK,1.14
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,52E4,COD,0.07
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,52E4,HAD,0.25
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,52E4,LEM,0.015
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,52E4,LIN,0.56
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,52E4,POK,0.1
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,52E4,RED,0.015
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,52E4,WHG,0.04
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,52E4,COD,1.54
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,52E4,HAD,0.025
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,52E4,POK,0.32
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,52E4,ANF,0.055
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,52E4,COD,0.13
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,52E4,HAD,0.02
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,52E4,LEM,0.005
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,52E4,LIN,0.405
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,52E4,POK,1.415
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,52E4,SQC,0.0015
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,52E4,WHG,0.185
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,ANF,0.13
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,COD,0.065
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,HAD,0.115
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,LIN,0.025
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,POK,0.72
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,RED,0.015
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,SQC,0.01
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,53E4,ANF,0.06
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,53E4,COD,0.145
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,53E4,HAD,0.02
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,53E4,LIN,0.415
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,53E4,POK,1.835
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,53E4,WHG,0.04
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,ANF,0.06
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,COD,0.045
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,LIN,0.1
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,POK,0.05
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,ANF,0.395
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,COD,6.625
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,HAD,2.845
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,HAL,0.005
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,LIN,0.5
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,PLE,0.18
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,POK,3.27
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,53E4,RED,0.00225
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,53E4,ANF,0.14
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,53E4,COD,4.185
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,53E4,HAD,1.71
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,53E4,LIN,0.645
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,53E4,POK,0.025
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,53E4,SQC,0.01
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,53E4,WHG,0.11
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,53E4,COD,0.32
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,53E4,HAD,0.395
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,53E4,LEM,0.015
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,53E4,LIN,0.54
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,53E4,POK,9.225
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,53E4,SQC,0.03
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,53E4,WHG,0.11
Faroes,2014,2,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,50E3,WHB,439.9225
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,ANF,0.13
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,COD,0.275
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,HAD,0.295
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,LEM,0.05
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,LIN,0.17
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,PLE,0.05
Faroes,2014,2,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,POK,0.9
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,50E3,ANF,0.04
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,50E3,COD,0.745
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,50E3,HAD,0.165
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,50E3,HAL,0.02
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,50E3,LIN,0.215
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,50E3,POK,8.955
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,COD,0.585
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,HAD,0.205
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,POK,1.205
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,ANF,0.345
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,COD,1.43
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,HAD,2.995
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,HAL,0.02
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,LEM,0.08
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,LIN,0.37
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,PLE,0.04
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,POK,23.785
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,RED,0.025
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,ANF,0.055
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,COD,2.865
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,HAD,0.045
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,POK,0.515
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,RED,0.045
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,COD,0.835
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,POK,2.805
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,ANF,0.335
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,COD,3.69
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,HAD,5.545
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,LEM,0.03
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,LIN,2.525
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,POK,2.75
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,RED,0.035
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,50E3,SQC,0.01
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,ANF,0.29
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,COD,2.045
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,HAD,0.045
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,POK,0.955
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,RED,0.095
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,ANF,0.145
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,COD,35.345
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,HAD,19.61
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,LEM,0.015
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,LIN,0.325
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,POK,1.73
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,50E3,COD,0.185
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,50E3,HAD,0.21
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,50E3,LEM,0.00225
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,50E3,LIN,0.06
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,50E3,POK,0.08
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,50E3,SQC,0.00035
Faroes,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,COD,10.22
Faroes,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,COD,2.63
Faroes,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,LIN,1.925
Faroes,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0,50E3,POK,17.75
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,54E3,COD,0.075
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,54E3,HAD,0.02
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,54E3,LIN,0.095
Faroes,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_100-129_0_0_FDF,54E3,POK,0.585
Faroes,2014,2,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,50E2,WHB,115.9335
Faroes,2014,2,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,51E2,WHB,28.3115
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E2,ANF,0.055
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E2,COD,0.28
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E2,HAD,1.29
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E2,HAL,7e-04
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E2,LEM,0.02
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E2,PLE,0.015
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E2,POK,3.84
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E2,RED,3e-04
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E2,ANF,0.05
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E2,COD,1.005
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E2,HAD,0.76
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E2,LIN,0.05
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E2,POK,0.235
Faroes,2014,4,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E2,RED,0.05
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,51E2,ANF,0.055
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,51E2,COD,0.105
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,51E2,HAD,0.21
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,51E2,LEM,0.02
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,51E2,LIN,0.02
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,51E2,POK,0.025
Faroes,2014,4,VL2440,DTS,PTB,120DXX,DEF,PTB_DEF_>=130_0_0_FDF,51E2,SQC,0.0019
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E1,ANF,0.95
Faroes,2014,3,VL2440,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,51E1,COD,0.11
